cik,zip,state,city
1651407,02453,MA,WALTHAM
1651431,02142,MA,CAMBRIDGE
1651561,08057,NJ,MOORESTOWN
1651562,94040,CA,MOUNTAIN VIEW
1651944,92130,CA,SAN DIEGO
1652044,94043,CA,MOUNTAIN VIEW
1652130,02139,MA,CAMBRIDGE
1652362,46278,IN,INDIANAPOLIS
1652535,94538,CA,FREMONT
1652923,60015,IL,BANNOCKBURN
1653087,94080,CA,SOUTH SAN FRANCISCO
1653384,60601,IL,CHICAGO
1653463,10001,NY,NEW YORK
1653477,29405,SC,NORTH CHARLESTON
1653482,94104,CA,SAN FRANCISCO
1653558,30004,GA,ALPHARETTA
1653653,89135,NV,LAS VEGAS
1653909,94111,CA,SAN FRANCISCO
1654151,02451,MA,WALTHAM
1655020,80202,CO,DENVER
1655050,02116,MA,BOSTON
1655075,17605,PA,LANCASTER
1655099,10281,NY,NEW YORK
1655210,90245,CA,EL SEGUNDO
1655544,60606,IL,CHICAGO
1655759,06511,CT,NEW HAVEN
1655887,10022,NY,NEW YORK
1655888,10022,NY,NEW YORK
1656239,89169,NV,LAS VEGAS
1656328,91362,CA,WESTLAKE VILLAGE
1656472,L0M 1S0,A6,STAYNER
1656536,02215,MA,BOSTON
1656634,94608,CA,EMERYVILLE
1656936,89135,NV,LAS VEGAS
1657197,30346,GA,ATLANTA
1657267,12498,NY,WOODSTOCK
1657312,SE1 2RE,X0,LONDON
1657573,20852,MD,NORTH BETHESDA
1657853,33928,FL,ESTERO
1658551,02142,MA,CAMBRIDGE
1658566,79701,TX,MIDLAND
1659166,98203,WA,EVERETT
1659323,D01 H104,L2,DUBLIN 1
1659326,10017,NY,NEW YORK
1659352,02140,MA,CAMBRIDGE
1660134,94105,CA,SAN FRANCISCO
1660280,21044,MD,COLUMBIA
1660690,85284,AZ,TEMPE
1660719,V6C 2X8,A1,VANCOUVER
1660765,80206,CO,DENVER
1661059,20705,MD,BELTSVILLE
1661306,60606,IL,CHICAGO
1661458,60603,IL,CHICAGO
1661460,92121,CA,SAN DIEGO
1661998,02451,MA,WALTHAM
1662244,02180,MA,STONEHAM
1662524,02210,MA,BOSTON
1662579,02472,MA,WATERTOWN
1662972,10154,NY,NEW YORK
1664106,02421,MA,LEXINGTON
1664703,95134,CA,SAN JOSE
1664710,02421,MA,LEXINGTON
1664998,33755,FL,CLEARWATER
1665658,12203,NY,ALBANY
1665918,60018,IL,ROSEMONT
1666071,30308,GA,ATLANTA
1666134,91367,CA,WOODLAND HILLS
1666138,60426,IL,HARVEY
1666244,10022,NY,NEW YORK
1666291,10023,NY,NEW YORK
1666384,10167,NY,NEW YORK
1666700,19805,DE,WILMINGTON
1666735,60606,IL,CHICAGO
1667011,95008,CA,CAMPBELL
1667215,45202,OH,CINCINNATI
1667633,94025,CA,MENLO PARK
1667919,60187,IL,WHEATON
1668105,92150,I0,SURESNES
1668243,4365007,L3,RA'ANANA
1668397,45227,OH,CINCINNATI
1668428,KY 1-1102,E9,GRAND CAYMAN
1668512,10001,NY,NEW YORK
1668673,83616,ID,EAGLE
1669162,23230,VA,RICHMOND
1669600,80112,CO,ENGLEWOOD
1669626,55402-3211,MN,MINNEAPOLIS
1669779,60069,IL,LINCOLNSHIRE
1669792,45242,OH,BLUE ASH
1669811,17601,PA,LANCASTER
1669812,60606,IL,CHICAGO
1670076,80239,CO,DENVER
1670349,76087,TX,WILLOW PARK
1670592,78735,TX,AUSTIN
1671013,AL10 9UL,X0,HATFIELD
1671284,33178,FL,DORAL
1671584,98121,WA,SEATTLE
1671818,01810,MA,ANDOVER
1671854,90067,CA,LOS ANGELES
1671858,92130,CA,SAN DIEGO
1671927,OX14 4RY,X0,OXFORDSHIRE
1671933,93001,CA,VENTURA
1672013,02719,MA,FAIRHAVEN
1672619,94010,CA,BURLINGAME
1672688,98683,WA,VANCOUVER
1673358,75074,TX,PLANO
1673772,94080,CA,SOUTH SAN FRANCISCO
1673985,07054,NJ,PARSIPPANY
1674101,43082,OH,WESTERVILLE
1674168,32835,FL,ORLANDO
1674335,28273,NC,CHARLOTTE
1674356,10022,NY,NEW YORK
1674365,60201,IL,EVANSTON
1674862,19808,DE,WILMINGTON
1674910,40509,KY,LEXINGTON
1674930,91731,CA,EL MONTE
1675033,33410,FL,PALM BEACH GARDENS
1675149,15212,PA,PITTSBURGH
1675820,95002,CA,SAN JOSE
1676197,10019,NY,NEW YORK
1676238,10016,NY,NEW YORK
1676479,37203,TN,NASHVILLE
1676725,94080,CA,SOUTH SAN FRANCISCO
1677203,20814,MD,BETHESDA
1677615,15086-7561,PA,WARRENDALE
1677703,07932,NJ,FLORHAM PARK
1677761,77057,TX,HOUSTON
1678124,10017,NY,NEW YORK
1678463,75062,TX,IRVING
1678531,37215,TN,NASHVILLE
1678660,19805,DE,WILMINGTON
1679033,60606,IL,CHICAGO
1679049,10016,NY,NEW YORK
1679082,SW1Y 4LB,X0,LONDON
1679273,83616,ID,EAGLE
1679363,02451,MA,WALTHAM
1679688,33487,FL,BOCA RATON
1679788,10010,NY,NEW YORK
1679826,80202,CO,DENVER
1680048,02453,MA,WALTHAM
1680062,94539,CA,FREMONT
1680247,79702,TX,MIDLAND
1680367,78701,TX,AUSTIN
1680581,02139,MA,CAMBRIDGE
1681459,NE6 3PL,X0,NEWCASTLE UPON TYNE
1681622,84104,UT,SALT LAKE CITY
1681714,73118,OK,OKLAHOMA CITY
1682692,10036,NY,NEW YORK
1682852,02142,MA,CAMBRIDGE
1683074,10282-2198,NY,NEW YORK
1683606,60606,IL,CHICAGO
1684682,32802,FL,ORLANDO
1685040,28277,NC,CHARLOTTE
1685071,27707,NC,DURHAM
1685715,78701,TX,AUSTIN
1686142,60606,IL,CHICAGO
1687081,60187,IL,WHEATON
1687229,75240,TX,DALLAS
1687932,02169,MA,QUINCY
1688476,77042,TX,HOUSTON
1688554,10019,NY,NEW YORK
1688568,20147,VA,ASHBURN
1688852,10036,NY,NEW YORK
1688897,19104,PA,PHILADELPHIA
1688941,92705,CA,SANTA ANA
1689375,02210,MA,BOSTON
1689548,02110,MA,BOSTON
1689657,94608,CA,EMERYVILLE
1689796,20814,MD,BETHESDA
1689813,06510,CT,NEW HAVEN
1689923,92618,CA,IRVINE
1690012,60523,IL,OAK BROOK
1690585,10036,NY,NEW YORK
1690666,95134,CA,SAN JOSE
1690680,10017,NY,NEW YORK
1690769,77094,TX,HOUSTON
1691303,35444,AL,BROOKWOOD
1691421,10013,NY,NEW YORK
1691994,10152,NY,NEW YORK
1692063,54313,WI,GREEN BAY
1692115,89113,NV,LAS VEGAS
1692345,02920,RI,CRANSTON
1692376,91361,CA,WESTLAKE VILLAGE
1692412,NA,P7,AMSTERDAM
1692427,77070,TX,HOUSTON
1692787,77056,TX,HOUSTON
1692819,75039,TX,IRVING
1692830,27703,NC,DURHAM
1693011,02210,MA,BOSTON
1693415,02421,MA,LEXINGTON
1694028,80202,CO,DENVER
1694187,02139,MA,CAMBRIDGE
1694426,37027,TN,BRENTWOOD
1694665,02035,MA,FOXBORO
1695295,19555,PA,SHOEMAKERSVILLE
1696729,17101,PA,HARRISBURG
1697532,10017,NY,NEW YORK
1698530,60614,IL,CHICAGO
1698990,77046,TX,HOUSTON
1698991,60527,IL,BURR RIDGE
1699031,94025,CA,MENLO PARK
1699136,77024,TX,HOUSTON
1699150,28036,NC,DAVIDSON
1699382,08540,NJ,PRINCETON
1699838,94041,CA,MOUNTAIN VIEW
1700933,75039,TX,IRVING
1701040,60601,IL,CHICAGO
1701108,02139,MA,CAMBRIDGE
1701114,10005,NY,NEW YORK
1701167,02109,MA,BOSTON
1701541,02142,MA,CAMBRIDGE
1701605,77079-1121,TX,HOUSTON
1701724,10019,NY,NEW YORK
1701732,48083,MI,TROY
1702510,10017,NY,NEW YORK
1702744,80202,CO,DENVER
1702780,11101,NY,LONG ISLAND CITY
1703056,33431,FL,BOCA RATON
1703057,V5Y 1G6,A1,VANCOUVER
1703079,60654,IL,CHICAGO
1703647,02141,MA,CAMBRIDGE
1703785,80202,CO,DENVER
1703956,80229,CO,THORNTON
1704235,77002,TX,HOUSTON
1704299,66211,KS,OVERLAND PARK
1704596,30328,GA,ATLANTA
1704711,98201,WA,EVERETT
1704715,37620,TN,BRISTOL
1704720,89134,NV,LAS VEGAS
1705110,10011,NY,NEW YORK
1705338,10999,2M,BERLIN
1705682,TS22 5FD,X0,"WYNYARD PARK, STOCKTON-ON-TEES"
1705696,10022,NY,NEW YORK
1705843,92121,CA,SAN DIEGO
1705873,75248,TX,DALLAS
1706431,94158,CA,SAN FRANCISCO
1706946,92782,CA,TUSTIN
1707092,EC2R 7HJ,X0,LONDON
1707178,75062,TX,IRVING
1707200,10019,NY,NEW YORK
1707258,48226,MI,DETROIT
1707502,02129,MA,CHARLESTOWN
1707753,1016 ED,P7,AMSTERDAM
1707925,GU216HT,X0,WOKING SURREY
1708035,19087,PA,WAYNE
1708055,75023,TX,PLANO
1708261,60606,IL,CHICAGO
1708405,02458,MA,NEWTON
1708493,94080,CA,SOUTH SAN FRANCISCO
1708527,20904,MD,SILVER SPRING
1709164,23060,VA,GLEN ALLEN
1709401,02035,MA,FOXBORO
1709682,64125,MO,KANSAS CITY
1709941,94608,CA,EMERYVILLE
1710072,80301,CO,BOULDER
1710155,30096-4980,GA,DULUTH
1710366,15317,PA,CANONSBURG
1710583,89118,NV,LAS VEGAS
1710607,64111,MO,KANSAS CITY
1710680,75201,TX,DALLAS
1711269,64105,MO,KANSAS CITY
1711279,15203,PA,PITTSBURGH
1711291,60654,IL,CHICAGO
1711799,10017,NY,NEW YORK
1711929,33139,FL,MIAMI BEACH
1712184,80202,CO,DENVER
1712189,77381,TX,THE WOODLANDS
1712463,44077,OH,CONCORD TOWNSHIP
1712923,30342,GA,ATLANTA
1713407,10281,NY,NEW YORK
1713445,94104,CA,SAN FRANCISCO
1713683,95134,CA,SAN JOSE
1713952,84604,UT,PROVO
1714174,GY1 2NP,Y7,ST PETER PORT
1714798,10016,NY,NEW YORK
1714899,94080,CA,SOUTH SAN FRANCISCO
1714973,T2P5J2,A0,CALGARY
1715268,10166,NY,NEW YORK
1715933,90071,CA,LOS ANGELES
1716583,60440,IL,BOLINGBROOK
1716621,29708,SC,FORT MILL
1716909,75201,TX,DALLAS
1716951,60606,IL,CHICAGO
1717115,60654,IL,CHICAGO
1717307,02458,MA,NEWTON
1717310,94028,CA,PORTOLA VALLEY
1717547,10022,NY,NEW YORK
1718108,02139,MA,CAMBRIDGE
1718512,80202,CO,DENVER
1719395,95134,CA,SAN JOSE
1719406,19801,DE,WILMINGTON
1719489,10004,NY,NEW YORK
1720420,20006,DC,WASHINGTON
1720580,02116,MA,BOSTON
1720635,55416,MN,ST. LOUIS PARK
1720671,94105,CA,SAN FRANCISCO
1720725,08540,NJ,PRINCETON
1720821,22043,VA,FALLS CHURCH
1720893,06511,CT,NEW HAVEN
1720990,90266,CA,MANHATTAN BEACH
1721386,75202,TX,DALLAS
1721947,55401,MN,MINNEAPOLIS
1722271,02210,MA,BOSTON
1722287,44131,OH,INDEPENDENCE
1722438,94105,CA,SAN FRANCISCO
1722478,60606,IL,CHICAGO
1722482,19087,PA,RADNOR
1722684,07054,NJ,PARSIPPANY
1722964,08540,NJ,PRINCETON
1722992,11937,NY,EAST HAMPTON
1723089,77381,TX,THE WOODLANDS
1723128,08807,NJ,BRIDGEWATER
1723580,33309,FL,FORT LAUDERDALE
1723596,07410,NJ,FAIR LAWN
1723648,94111,CA,SAN FRANCISCO
1723701,10019,NY,NEW YORK
1724344,02451,MA,WALTHAM
1724521,94545,CA,HAYWARD
1724570,06851,CT,NORWALK
1724670,20151,VA,CHANTILLY
1724965,77002,TX,HOUSTON
1724979,94560,CA,NEWARK
1725057,55425,MN,MINNEAPOLIS
1725134,33762,FL,CLEARWATER
1725160,92121,CA,SAN DIEGO
1725210,06902,CT,STAMFORD
1725255,19428,PA,CONSHOHOCKEN
1725295,66211,KS,OVERLAND PARK
1725526,80202,CO,DENVER
1725579,84020,UT,DRAPER
1725872,19087,PA,WAYNE
1726173,78259,TX,SAN ANTONIO
1726445,94065,CA,REDWOOD CITY
1726548,10022,NY,NEW YORK
1726978,76262,TX,WESTLAKE
1727196,02142,MA,CAMBRIDGE
1727263,38125,TN,MEMPHIS
1728117,92121,CA,SAN DIEGO
1728205,28012,NC,BELMONT
1728328,V6C 3E8,A1,VANCOUVER
1728688,37215,TN,NASHVILLE
1729149,70508,LA,LAFAYETTE
1730168,94304,CA,PALO ALTO
1730346,40299,KY,LOUISVILLE
1731289,85040,AZ,PHOENIX
1731348,10065,NY,NEW YORK
1731536,96813,HI,HONOLULU
1731831,94104,CA,SAN FRANCISCO
1732406,06902,CT,STAMFORD
1732409,06902,CT,STAMFORD
1732845,30328,GA,ATLANTA
1733186,48034,MI,SOUTHFIELD
1733257,02109,MA,BOSTON
1733294,02142,MA,CAMBRIDGE
1733998,97204,OR,PORTLAND
1734342,33134,FL,CORAL GABLES
1734517,20878,MD,GAITHERSBURG
1734713,19422,PA,BLUE BELL
1734722,10017,NY,NEW YORK
1735184,44122,OH,BEACHWOOD
1735438,10017,NY,NEW YORK
1735707,1180,V8,ROLLE
1735948,M4W 3P4,A6,TORONTO
1736035,10154,NY,NEW YORK
1736297,95131,CA,SAN JOSE
1736730,02139,MA,CAMBRIDGE
1736946,92008,CA,CARLSBAD
1737204,77002,TX,HOUSTON
1737287,94080,CA,SOUTH SAN FRANCISCO
1737924,10152,NY,NEW YORK
1737927,K7A0A8,A6,SMITH FALLS
1737953,01801,MA,WOBURN
1738072,19809,DE,WILMINGTON
1738177,KY1-9008,E9,GRAND CAYMAN
1738827,77056,TX,HOUSTON
1739104,46221,IN,INDIANAPOLIS
1739174,19904,DE,DOVER
1739410,06510,CT,NEW HAVEN
1739426,08807,NJ,BRIDGEWATER
1739445,75201,TX,DALLAS
1739936,94403,CA,SAN MATEO
1739940,06002,CT,BLOOMFIELD
1739942,78735,TX,AUSTIN
1740332,78702,TX,AUSTIN
1740547,92617,CA,IRVINE
1741739,60606,IL,CHICAGO
1741830,94402,CA,SAN MATEO
1742313,60606,IL,CHICAGO
1742924,19103,PA,PHILADELPHIA
1743745,33431,FL,BOCA RATON
1743759,95035,CA,MILPITAS
1743881,94304,CA,PALO ALTO
1743907,89144,NV,LAS VEGAS
1744179,90071,CA,LOS ANGELES
1744489,91521,CA,BURBANK
1744494,02129,MA,BOSTON
1744659,94080,CA,SOUTH SAN FRANCISCO
1744894,HM11,D0,HAMILTON
1745020,02142,MA,CAMBRIDGE
1745032,58103,ND,FARGO
1745041,60154,IL,WESTCHESTER
1745317,95138,CA,SAN JOSE
1745797,80202,CO,DENVER
1745916,91361,CA,WESTLAKE VILLAGE
1745999,02139,MA,CAMBRIDGE
1746466,92037,CA,LA JOLLA
1746473,94080,CA,SOUTH SAN FRANCISCO
1746618,90703,CA,CERRITOS
1747009,15222,PA,PITTSBURGH
1747079,02903,RI,PROVIDENCE
1747172,77002,TX,HOUSTON
1747748,84604,UT,PROVO
1747777,10022,NY,NEW YORK
1748790,BS30 8XP,X0,"WARMLEY, BRISTOL"
1748824,02109,MA,BOSTON
1748907,W6 8PW,X0,LONDON
1749704,55344,MN,EDEN PRAIRIE
1749723,10011,NY,NEW YORK
1750019,02142,MA,CAMBRIDGE
1750153,90503,CA,TORRANCE
1750155,80027,CO,LOUISVILLE
1750284,94103,CA,SAN FRANCISCO
1750735,19355,PA,MALVERN
1751008,94304-1047,CA,PALO ALTO
1751299,01730,MA,BEDFORD
1751788,48674,MI,MIDLAND
1752474,55347,MN,EDEN PRAIRIE
1752828,07932,NJ,FLORHAM PARK
1753162,27518,NC,CARY
1753217,60606,IL,CHICAGO
1753539,20171,VA,HERNDON
1753706,60606,IL,CHICAGO
1753712,07302,NJ,JERSEY CITY
1754068,07922,NJ,BERKELEY HEIGHTS
1754301,10036,NY,NEW YORK
1754820,01803,MA,BURLINGTON
1754836,06830,CT,GREENWICH
1755237,02142,MA,CAMBRIDGE
1755672,46268,IN,INDIANAPOLIS
1755755,75201,TX,DALLAS
1756262,01810,MA,ANDOVER
1756404,50392,IA,DES MOINES
1756497,37219,TN,NASHVILLE
1756655,37027,TN,BRENTWOOD
1756761,75201,TX,DALLAS
1757073,92821,CA,BREA
1757715,07901,NJ,SUMMIT
1757898,2,L2,DUBLIN
1757932,90630,CA,CYPRESS
1758021,91708,CA,CHINO
1758057,32826,FL,ORLANDO
1758488,0000,C5,NASSAU
1758730,10167,NY,NEW YORK
1758766,77056,TX,HOUSTON
1759008,23224,VA,RICHMOND
1759138,19104,PA,PHILADELPHIA
1759425,94404,CA,FOSTER CITY
1759509,94107,CA,SAN FRANCISCO
1759546,10019,NY,NEW YORK
1759655,22203,VA,ARLINGTON
1759774,11516,NY,CEDARHURST
1759824,48150,MI,LIVONIA
1760173,60015,IL,DEERFIELD
1760542,10118,NY,NEW YORK
1760689,77477,TX,STAFFORD
1760717,89119,NV,LAS VEGAS
1760965,27401,NC,GREENSBORO
1761312,92037,CA,LA JOLLA
1761612,CB21 6GS,X0,CAMBRIDGE
1761918,92121,CA,SAN DIEGO
1761940,06830,CT,GREENWICH
1762229,10017,NY,NEW YORK
1762322,94103,CA,SAN FRANCISCO
1762332,19456,PA,OAKS
1764013,27713,NC,DURHAM
1764046,JE14TR,Y9,ST. HELIER
1764925,94105,CA,SAN FRANCISCO
1764974,92037,CA,LA JOLLA
1766363,90210,CA,BEVERLY HILLS
1766368,53050,WI,MAYVILLE
1766400,83616,ID,EAGLE
1766478,30326,GA,ATLANTA
1766502,33322,FL,PLANTATION
1767258,78215,TX,SAN ANTONIO
1768446,02481,MA,WELLESLEY HILLS
1768966,19087,PA,WAYNE
1770787,94588,CA,PLEASANTON
1771515,94608,CA,EMERYVILLE
1771910,1066,V8,EPALINGES
1771917,02110,MA,BOSTON
1772016,63105,MO,CLAYTON
1772177,92614,CA,IRVINE
1772695,77046,TX,HOUSTON
1772720,77024,TX,HOUSTON
1773383,02210,MA,BOSTON
1773427,06902,CT,STAMFORD
1773751,94123,CA,SAN FRANCISCO
1774170,07677,NJ,WOODCLIFF LAKE
1774342,60606,IL,CHICAGO
1774675,03062,NH,NASHUA
1775625,37219,TN,NASHVILLE
1776111,46032,IN,CARMEL
1776197,33322,FL,PLANTATION
1776661,63105,MO,ST. LOUIS
1776909,20910,MD,SILVER SPRING
1777393,95008,CA,CAMPBELL
1777835,10153,NY,NEW YORK
1777921,07310,NJ,JERSEY CITY
1777946,22102,VA,MCLEAN
1779020,39817,GA,BAINBRIDGE
1779128,10017,NY,NEW YORK
1779523,10022,NY,NEW YORK
1780097,19355,PA,MALVERN
1780201,95973,CA,CHICO
1780312,79706,TX,MIDLAND
1781174,02472,MA,WATERTOWN
1781335,06032,CT,FARMINGTON
1781755,33607,FL,TAMPA
1781983,18902,PA,DOYLESTOWN
1782170,98101,WA,SEATTLE
1782223,02118,MA,BOSTON
1782303,92037,CA,LA JOLLA
1782524,10036,NY,NEW YORK
1782754,60607,IL,CHICAGO
1783180,33418,FL,PALM BEACH GARDENS
1783183,07932,NJ,FLORHAM PARK
1783317,95002,CA,SAN JOSE
1783328,02451,MA,WALTHAM
1783398,48341,MI,PONTIAC
1783400,83702,ID,BOISE
1783879,94025,CA,MENLO PARK
1784254,10010,NY,NEW YORK
1784535,98104,WA,SEATTLE
1784700,10036,NY,NEW YORK
1785056,78701,TX,AUSTIN
1785173,94111,CA,SAN FRANCISCO
1785279,94608,CA,EMERYVILLE
1785345,24060,VA,BLACKSBURG
1785424,10105,NY,NEW YORK
1785530,02472,MA,WATERTOWN
1786108,85004,AZ,PHOENIX
1786205,94065,CA,REDWOOD CITY
1786248,75201,TX,DALLAS
1786255,98101,WA,SEATTLE
1786352,95002,CA,SAN JOSE
1786431,60045,IL,LAKE FOREST
1786835,10017,NY,NEW YORK
1786842,27607,NC,RALEIGH
1787297,19103,PA,PHILADELPHIA
1787306,91361,CA,WESTLAKE VILLAGE
1787400,94080,CA,SOUTH SAN FRANCISCO
1787621,94104,CA,SAN FRANCISCO
1787640,33394,FL,FT. LAUDERDALE
1788028,94065,CA,REDWOOD CITY
1788717,90245,CA,EL SEGUNDO
1788882,43215,OH,COLUMBUS
1788999,95002,CA,SAN JOSE
1789029,94043,CA,MOUNTAIN VIEW
1789192,10010-7751,NY,NEW YORK
1789769,75219,TX,DALLAS
1789940,34201,FL,BRADENTON
1789972,02142,MA,CAMBRIDGE
1790625,75039,TX,IRVING
1790982,15212-5872,PA,PITTSBURGH
1791091,20171,VA,HERNDON
1792044,15317,PA,CANONSBURG
1792509,94025,CA,MENLO PARK
1792581,77054,TX,HOUSTON
1792781,91748,CA,CITY OF INDUSTRY
1792789,94107,CA,SAN FRANCISCO
1793129,60606,IL,CHICAGO
1793229,22102,VA,MCLEAN
1793294,28401-3331,NC,WILMINGTON
1793855,19103,PA,PHILDELPHIA
1794515,98660,WA,VANCOUVER
1794669,18034,PA,CENTER VALLEY
1794776,66205,KS,MISSION WOODS
1794783,66211,KS,OVERLAND PARK
1794905,33134,FL,CORAL GABLES
1795250,10121,NY,NEW YORK
1796022,10172,NY,NEW YORK
1796209,55112,MN,NEW BRIGHTON
1796242,10282,NY,NEW YORK
1796280,94080,CA,SOUTH SAN FRANCISCO
1797336,19801,DE,WILMINGTON
1797768,92130,CA,SAN DIEGO
1798100,75201,TX,DALLAS
1798562,V6E 2J3,A1,VANCOUVER
1798749,02453,MA,WALTHAM
1799208,32256,FL,JACKSONVILLE
1799448,94080,CA,SOUTH SAN FRANCISCO
1799850,02139,MA,CAMBRIDGE
1800227,10011,NY,NEW YORK
1800315,02453,MA,WALTHAM
1800347,75001,TX,ADDISON
1800667,94089,CA,SUNNYVALE
1800682,33178,FL,MIAMI
1801075,77550-7999,TX,GALVESTON
1801169,85288,AZ,TEMPE
1801170,07302,NJ,JERSEY CITY
1801368,89135,NV,LAS VEGAS
1801661,89118,NV,LAS VEGAS
1801754,55391,MN,WAYZATA
1801777,19801,DE,WILMINGTON
1802156,92614,CA,IRVINE
1802255,30339,GA,ATLANTA
1802450,33146,FL,MIAMI
1802457,95605,CA,WEST SACRAMENTO
1802665,19462,PA,PLYMOUTH MEETING
1802768,10022,NY,NEW YORK
1802974,93030,CA,OXNARD
1803599,94560,CA,NEWARK
1803696,95134,CA,SAN JOSE
1803737,75206,TX,DALLAS
1803901,10017,NY,NEW YORK
1804176,01803,MA,BURLINGTON
1804591,94102,CA,SAN FRANCISCO
1804745,28202,NC,CHARLOTTE
1805077,15212,PA,PITTSBURGH
1805087,02116,MA,BOSTON
1805284,48226,MI,DETROIT
1805385,02451,MA,WALTHAM
1805387,02141,MA,CAMBRIDGE
1805521,10065,NY,NEW YORK
1805651,21201,MD,BALTIMORE
1805833,90066,CA,MARINA DEL REY
1805890,L8P 0A6,A6,HAMILTON
1806201,78746,TX,AUSTIN
1806310,75247,TX,DALLAS
1806347,72212,AR,LITTLE ROCK
1806952,94080,CA,SOUTH SAN FRANCISCO
1807120,92011,CA,CARLSBAD
1807166,48104,MI,ANN ARBOR
1807272,19456,PA,OAKS
1807333,19456,PA,OAKS
1807334,19456,PA,OAKS
1807427,10022,NY,NEW YORK
1807707,40509,KY,LEXINGTON
1807794,KY1-1104,E9,GRAND CAYMAN
1808158,H4S 1Z9,A8,SAINT-LAURENT
1808220,60654,IL,CHICAGO
1808665,60045,IL,LAKE FOREST
1808805,98102,WA,SEATTLE
1808834,84020,UT,DRAPER
1808865,02472,MA,WATERTOWN
1809051,43215,OH,COLUMBUS
1809104,60606,IL,CHICAGO
1809519,90404,CA,SANTA MONICA
1809987,30318,GA,ATLANTA
1810019,78258-7667,TX,SAN ANTONIO
1810182,94080,CA,SOUTH SAN FRANCISCO
1810546,02110,MA,BOSTON
1810739,19004,PA,BALA CYNWYD
1810806,94105-3607,CA,SAN FRANCISCO
1811063,10036,NY,NEW YORK
1811074,75204,TX,DALLAS
1811114,10055,NY,NEW YORK
1811210,94560,CA,NEWARK
1811414,95110,CA,SAN JOSE
1811856,95035,CA,MILPITAS
1811972,28202,NC,CHARLOTTE
1812173,02451,MA,WALTHAM
1812360,33401,FL,WEST PALM BEACH
1812364,02139,MA,CAMBRIDGE
1812554,10022,NY,NEW YORK
1812923,07102,NJ,NEWARK
1813756,10017,NY,NEW YORK
1813814,10007,NY,NEW YORK
1813914,33126,FL,MIAMI
1814114,18938,PA,NEW HOPE
1814329,94501,CA,ALAMEDA
1815442,02472,MA,WATERTOWN
1815776,92075,CA,SOLANA BEACH
1815849,60515,IL,DOWNERS GROVE
1816125,78746,TX,AUSTIN
1816233,30305,GA,ATLANTA
1816389,19809,DE,WILMINGTON
1816431,06405,CT,BRANFORD
1816581,94110,CA,SAN FRANCISCO
1816590,WA14 2DT,X0,CHESIRE
1816613,02451,MA,WALTHAM
1816708,84048,UT,LEHI
1816736,02472,MA,WATERTOWN
1817229,02116,MA,BOSTON
1817241,92121,CA,SAN DIEGO
1817358,77449,TX,KATY
1817713,92130,CA,SAN DIEGO
1818093,90815,CA,LONG BEACH
1818201,60607,IL,CHICAGO
1818331,06902,CT,STAMFORD
1818382,27713,NC,DURHAM
1818383,90017,CA,LOS ANGELES
1818416,10105,NY,NEW YORK
1818644,94588,CA,PLEASANTON
1818794,02451,MA,WALTHAM
1818874,94105,CA,SAN FRANCISCO
1819113,27709,NC,RESEARCH TRIANGLE PARK
1819133,02215,MA,BOSTON
1819142,01801,MA,WOBURN
1819253,75038,TX,IRVING
1819394,94089,CA,SUNNYVALE
1819395,94108,CA,SAN FRANCISCO
1819404,63105,MO,ST. LOUIS
1819411,20814,MD,BETHESDA
1819438,97070,OR,WILSONVILLE
1819559,10017,NY,NEW YORK
1819574,10271,NY,NEW YORK
1819576,27560,NC,MORRISVILLE
1819790,92618,CA,IRVINE
1819796,60611,IL,CHICAGO
1819810,32256,FL,JACKSONVILLE
1819848,95060,CA,SANTA CRUZ
1819881,30346,GA,ATLANTA
1819928,10013,NY,NEW YORK
1819974,55425,MN,BLOOMINGTON
1819994,90808,CA,LONG BEACH
1820144,90069,CA,WEST HOLLYWOOD
1820190,94303,CA,PALO ALTO
1820302,30305,GA,ATLANTA
1820378,87506,NM,SANTA FE
1820630,29652,SC,GREER
1820721,87109,NM,ALBUQUERQUE
1820872,10017,NY,NEW YORK
1820877,80237,CO,DENVER
1820953,94108,CA,SAN FRANCISCO
1821159,90245,CA,EL SEGUNDO
1821160,92111,CA,SAN DIEGO
1821323,02142,MA,CAMBRIDGE
1821393,30339-3182,GA,ATLANTA
1821769,90503,CA,TORRANCE
1821806,85016,AZ,PHOENIX
1821825,07302,NJ,JERSEY CITY
1822250,94601,CA,OAKLAND
1822462,02139,MA,CAMBRIDGE
1822479,44147,OH,BROADVIEW HEIGHTS
1822492,45240,OH,CINCINNATI
1822711,92008,CA,CARLSBAD
1822791,84121,UT,SALT LAKE CITY
1822966,97330,OR,CORVALLIS
1822993,48951,MI,LANSING
1823239,92121,CA,SAN DIEGO
1823529,27615,NC,RALEIGH
1823575,21230,MD,BALTIMORE
1823587,68102,NE,OMAHA
1823593,92122,CA,SAN DIEGO
1823652,32935,FL,MELBOURNE
1823766,77027,TX,HOUSTON
1823878,89144,NV,LAS VEGAS
1823945,10022,NY,NEW YORK
1824403,10014,NY,NEW YORK
1824502,95134,CA,SAN JOSE
1824893,94080,CA,SOUTH SAN FRANCISCO
1824920,20740,MD,COLLEGE PARK
1825024,85281,AZ,TEMPE
1825079,94538,CA,FREMONT
1825088,32256,FL,JACKSONVILLE
1825248,10010,NY,NEW YORK
1825265,90071,CA,LOS ANGELES
1825384,06830,CT,GREENWICH
1825480,94065,CA,REDWOOD CITY
